round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,2,ub9uhxxm,p1,0,100,200,0,nan,jd7nauga,p2,0,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,3,ub9uhxxm,p1,0,100,200,0,nan,jd7nauga,p2,0,267,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,4,ub9uhxxm,p1,0,100,200,0,nan,jd7nauga,p2,1,225,275,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,5,ub9uhxxm,p1,0,225,275,0,nan,jd7nauga,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,6,ub9uhxxm,p1,0,300,320,0,nan,jd7nauga,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,7,ub9uhxxm,p1,0,350,350,0,nan,jd7nauga,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,8,ub9uhxxm,p1,0,386,371,0,nan,jd7nauga,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,9,ub9uhxxm,p1,0,413,388,0,nan,jd7nauga,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,10,ub9uhxxm,p1,0,378,367,0,nan,jd7nauga,p2,0,200,260,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,11,ub9uhxxm,p1,0,350,350,0,nan,jd7nauga,p2,0,183,250,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,hen9kyv7,108,3,12,ub9uhxxm,p1,0,327,336,0,nan,jd7nauga,p2,0,171,243,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
