round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,2,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,3,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,4,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,5,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,6,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,7,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,8,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,9,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,10,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,11,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,12,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,13,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,14,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,15,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,16,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,17,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,18,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,19,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,20,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,21,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,22,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,23,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,24,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,25,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,26,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,27,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,28,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,29,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,30,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,31,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,32,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,33,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,34,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,35,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,36,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,37,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,38,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,39,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,40,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,41,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,42,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,43,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,44,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,45,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,46,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,47,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,48,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,260,5,49,4q6qbtfz,p1,0,200,100,0,nan,uqo4i6gc,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,0,uqo4i6gc,p1,0,0,0,0,nan,4c4l3u82,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,1,uqo4i6gc,p1,1,200,100,0,nan,4c4l3u82,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,2,uqo4i6gc,p1,1,200,100,0,nan,4c4l3u82,p2,1,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,3,uqo4i6gc,p1,0,200,100,0,nan,4c4l3u82,p2,0,300,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,4,uqo4i6gc,p1,0,350,350,0,nan,4c4l3u82,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,5,uqo4i6gc,p1,0,300,267,0,nan,4c4l3u82,p2,0,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,6,uqo4i6gc,p1,0,350,350,0,nan,4c4l3u82,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,7,uqo4i6gc,p1,0,320,300,0,nan,4c4l3u82,p2,0,380,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,8,uqo4i6gc,p1,0,350,350,0,nan,4c4l3u82,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,9,uqo4i6gc,p1,0,329,314,0,nan,4c4l3u82,p2,0,400,433,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,10,uqo4i6gc,p1,0,350,350,0,nan,4c4l3u82,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,11,uqo4i6gc,p1,1,333,322,0,nan,4c4l3u82,p2,0,414,457,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,12,uqo4i6gc,p1,1,300,267,0,nan,4c4l3u82,p2,1,440,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,13,uqo4i6gc,p1,1,275,225,0,nan,4c4l3u82,p2,0,388,413,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,14,uqo4i6gc,p1,0,320,300,0,nan,4c4l3u82,p2,0,400,433,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,15,uqo4i6gc,p1,1,350,350,0,nan,4c4l3u82,p2,0,414,457,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,16,uqo4i6gc,p1,0,350,350,0,nan,4c4l3u82,p2,0,388,413,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,17,uqo4i6gc,p1,1,364,373,0,nan,4c4l3u82,p2,0,400,433,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,18,uqo4i6gc,p1,0,371,386,0,nan,4c4l3u82,p2,1,380,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,19,uqo4i6gc,p1,1,350,350,0,nan,4c4l3u82,p2,1,400,433,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,20,uqo4i6gc,p1,1,350,350,0,nan,4c4l3u82,p2,0,380,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,21,uqo4i6gc,p1,1,367,378,0,nan,4c4l3u82,p2,0,364,373,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,22,uqo4i6gc,p1,1,380,400,0,nan,4c4l3u82,p2,0,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,23,uqo4i6gc,p1,1,391,418,0,nan,4c4l3u82,p2,0,338,331,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,24,uqo4i6gc,p1,1,400,433,0,nan,4c4l3u82,p2,1,329,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,25,uqo4i6gc,p1,1,385,408,0,nan,4c4l3u82,p2,0,364,373,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,26,uqo4i6gc,p1,1,393,421,0,nan,4c4l3u82,p2,0,320,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,27,uqo4i6gc,p1,1,400,433,0,nan,4c4l3u82,p2,0,313,288,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,28,uqo4i6gc,p1,1,406,444,0,nan,4c4l3u82,p2,1,306,276,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,29,uqo4i6gc,p1,1,394,424,0,nan,4c4l3u82,p2,1,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,30,uqo4i6gc,p1,1,383,406,0,nan,4c4l3u82,p2,0,338,331,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,31,uqo4i6gc,p1,1,389,416,0,nan,4c4l3u82,p2,0,300,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,32,uqo4i6gc,p1,1,395,425,0,nan,4c4l3u82,p2,0,295,258,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,33,uqo4i6gc,p1,1,400,433,0,nan,4c4l3u82,p2,0,290,250,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,34,uqo4i6gc,p1,1,405,441,0,nan,4c4l3u82,p2,1,286,243,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,35,uqo4i6gc,p1,1,396,426,0,nan,4c4l3u82,p2,0,329,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,36,uqo4i6gc,p1,1,400,433,0,nan,4c4l3u82,p2,0,282,236,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,37,uqo4i6gc,p1,1,404,440,0,nan,4c4l3u82,p2,1,278,230,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,38,uqo4i6gc,p1,1,396,427,0,nan,4c4l3u82,p2,0,320,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,39,uqo4i6gc,p1,1,400,433,0,nan,4c4l3u82,p2,0,275,225,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,40,uqo4i6gc,p1,0,404,439,0,nan,4c4l3u82,p2,0,272,220,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM2,3,FALSE,07gjoche,256,3,41,uqo4i6gc,p1,1,362,369,0,nan,4c4l3u82,p2,0,281,235,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
