round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,0,92oysmem,p1,0,0,0,0,nan,cgrkiq9e,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,1,92oysmem,p1,1,100,0,0,nan,cgrkiq9e,p2,0,100,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,2,92oysmem,p1,1,100,200,0,nan,cgrkiq9e,p2,1,350,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,3,92oysmem,p1,1,100,350,0,nan,cgrkiq9e,p2,1,350,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,4,92oysmem,p1,1,100,400,0,nan,cgrkiq9e,p2,1,350,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,5,92oysmem,p1,1,100,425,0,nan,cgrkiq9e,p2,1,350,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,6,92oysmem,p1,0,100,440,0,nan,cgrkiq9e,p2,1,350,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,7,92oysmem,p1,1,350,440,0,nan,cgrkiq9e,p2,1,350,440,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,8,92oysmem,p1,1,350,450,0,nan,cgrkiq9e,p2,1,350,450,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,9,92oysmem,p1,1,350,457,0,nan,cgrkiq9e,p2,1,350,457,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,10,92oysmem,p1,1,350,463,0,nan,cgrkiq9e,p2,1,350,463,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,11,92oysmem,p1,0,350,467,0,nan,cgrkiq9e,p2,1,350,467,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,12,92oysmem,p1,0,433,467,0,nan,cgrkiq9e,p2,1,350,440,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,13,92oysmem,p1,0,475,467,0,nan,cgrkiq9e,p2,1,350,418,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,14,92oysmem,p1,1,500,467,0,nan,cgrkiq9e,p2,1,350,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,15,92oysmem,p1,0,500,470,0,nan,cgrkiq9e,p2,1,350,408,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,16,92oysmem,p1,0,517,470,0,nan,cgrkiq9e,p2,1,350,393,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,17,92oysmem,p1,0,529,470,0,nan,cgrkiq9e,p2,0,350,380,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,18,92oysmem,p1,1,475,470,0,nan,cgrkiq9e,p2,1,267,380,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,19,92oysmem,p1,0,475,473,0,nan,cgrkiq9e,p2,1,267,388,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,20,92oysmem,p1,0,489,473,0,nan,cgrkiq9e,p2,1,267,376,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,21,92oysmem,p1,1,500,473,0,nan,cgrkiq9e,p2,1,267,367,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,22,92oysmem,p1,0,500,475,0,nan,cgrkiq9e,p2,1,267,374,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,23,92oysmem,p1,1,509,475,0,nan,cgrkiq9e,p2,1,267,365,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,24,92oysmem,p1,0,509,477,0,nan,cgrkiq9e,p2,1,267,371,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,25,92oysmem,p1,0,517,477,0,nan,cgrkiq9e,p2,1,267,364,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,26,92oysmem,p1,1,523,477,0,nan,cgrkiq9e,p2,1,267,357,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,27,92oysmem,p1,0,523,479,0,nan,cgrkiq9e,p2,1,267,363,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,28,92oysmem,p1,0,529,479,0,nan,cgrkiq9e,p2,1,267,356,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,29,92oysmem,p1,0,533,479,0,nan,cgrkiq9e,p2,1,267,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,30,92oysmem,p1,1,538,479,0,nan,cgrkiq9e,p2,1,267,344,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,31,92oysmem,p1,0,538,480,0,nan,cgrkiq9e,p2,1,267,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,32,92oysmem,p1,0,541,480,0,nan,cgrkiq9e,p2,1,267,345,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,33,92oysmem,p1,0,544,480,0,nan,cgrkiq9e,p2,1,267,340,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,34,92oysmem,p1,0,547,480,0,nan,cgrkiq9e,p2,1,267,335,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,35,92oysmem,p1,0,550,480,0,nan,cgrkiq9e,p2,0,267,331,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,36,92oysmem,p1,0,529,480,0,nan,cgrkiq9e,p2,1,225,331,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,37,92oysmem,p1,1,532,480,0,nan,cgrkiq9e,p2,1,225,327,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,38,92oysmem,p1,0,532,481,0,nan,cgrkiq9e,p2,1,225,332,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,39,92oysmem,p1,0,535,481,0,nan,cgrkiq9e,p2,1,225,329,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,40,92oysmem,p1,0,538,481,0,nan,cgrkiq9e,p2,1,225,325,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,41,92oysmem,p1,0,540,481,0,nan,cgrkiq9e,p2,1,225,322,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,42,92oysmem,p1,0,542,481,0,nan,cgrkiq9e,p2,1,225,318,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,43,92oysmem,p1,1,544,481,0,nan,cgrkiq9e,p2,1,225,315,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,44,92oysmem,p1,0,544,482,0,nan,cgrkiq9e,p2,1,225,320,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,45,92oysmem,p1,0,546,482,0,nan,cgrkiq9e,p2,1,225,317,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,46,92oysmem,p1,1,548,482,0,nan,cgrkiq9e,p2,1,225,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,47,92oysmem,p1,0,548,483,0,nan,cgrkiq9e,p2,1,225,319,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,48,92oysmem,p1,0,550,483,0,nan,cgrkiq9e,p2,1,225,316,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,5,49,92oysmem,p1,1,552,483,0,nan,cgrkiq9e,p2,1,225,313,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,0,v4dd5po2,p1,1,0,0,0,nan,cpbvo2o3,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,1,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,2,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,3,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,4,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,5,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,6,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,7,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,8,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,9,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,10,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,11,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,12,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,13,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,14,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,15,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,16,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,17,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,18,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,19,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,20,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,21,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,22,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,23,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,24,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,25,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,26,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,27,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,28,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,29,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,30,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,31,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,32,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,33,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,34,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,35,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,36,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,37,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,38,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,2,39,v4dd5po2,p1,1,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
